-10.443,205.22,143.58,7.1981,-3.5991,-0.93448,200,186.45,138.29,0,0.028929,10.809,396.64,172.11,159.99,-4.9606,-1.819,0.0016337,4.7982,158.57,178.71,-7.2084,2.1629,-5.2467,200,144.03,173.9,0,-1,1.0286
-10.057,205.03,143.55,7.7103,-3.8552,-0.6194,200,186.45,138.87,0,0.039935,11.629,396.4,172.02,159.99,-4.7956,-1.7585,0.0022576,4.426,158.68,178.42,-7.4437,2.2335,-5.9193,200,143.98,173.95,0,-1,1
-9.6471,204.82,143.53,8.2036,-4.1018,-0.30281,200,186.45,139.49,0,0.050844,12.42,396.17,171.93,159.99,-4.6189,-1.6937,0.002876,4.0429,158.8,178.09,-7.6608,2.2986,-6.5775,200,143.93,174,0,-1,1
-9.2132,204.61,143.53,8.6768,-4.3384,0.014526,200,186.45,140.15,0,0.061627,13.181,395.94,171.85,159.99,-4.4308,-1.6248,0.0034873,3.65,158.91,177.73,-7.8591,2.3581,-7.2195,200,143.88,174.05,0,-1,1
-8.7568,204.38,143.55,9.1287,-4.5644,0.33183,200,186.46,140.84,0,0.07226,13.91,395.73,171.78,159.99,-4.2319,-1.5518,0.0040901,3.2481,159.04,177.34,-8.0382,2.4118,-7.8438,200,143.83,174.1,0,-1,1
-8.2789,204.14,143.58,9.5583,-4.7791,0.64831,200,186.46,141.57,0,0.082715,14.604,395.53,171.7,159.99,-4.0226,-1.4751,0.0046828,2.8382,159.16,176.91,-8.1975,2.4597,-8.4489,200,143.78,174.15,0,-1,1
-7.7806,203.89,143.63,9.9643,-4.9822,0.96321,200,186.47,142.34,0,0.092968,15.263,395.34,171.63,159.99,-3.8035,-1.3947,0.005264,2.4214,159.28,176.46,-8.3367,2.5014,-9.0333,200,143.73,174.2,0,-1,1
-7.2633,203.63,143.69,10.346,-5.173,1.2757,200,186.47,143.13,0,0.10299,15.884,395.16,171.57,159.99,-3.575,-1.3109,0.0058324,1.9986,159.41,175.98,-8.4555,2.5371,-9.5955,200,143.68,174.25,0,-1,1
-6.7282,203.36,143.77,10.702,-5.3511,1.5851,200,186.48,143.95,0,0.11276,16.466,395,171.51,159.99,-3.3377,-1.2239,0.0063864,1.5709,159.54,175.48,-8.5535,2.5665,-10.134,200,143.63,174.3,0,-1,1
-6.1766,203.09,143.87,11.032,-5.5161,1.8907,200,186.48,144.8,0,0.12226,17.008,394.84,171.45,159.99,-3.0923,-1.1339,0.0069248,1.1394,159.67,174.94,-8.6305,2.5896,-10.648,200,143.58,174.35,0,-1,1
-5.6099,202.8,143.98,11.335,-5.6676,2.1915,200,186.49,145.68,0,0.13146,17.508,394.7,171.4,159.99,-2.8392,-1.0412,0.0074462,0.70507,159.8,174.39,-8.6864,2.6064,-11.136,200,143.53,174.4,0,-1,1
-5.0293,202.51,144.1,11.61,-5.8052,2.4871,200,186.5,146.58,0,0.14033,17.965,394.57,171.35,159.99,-2.5793,-0.94581,0.0079493,0.26902,159.93,173.81,-8.721,2.6167,-11.596,200,143.48,174.45,0,-1,1
-4.4365,202.22,144.24,11.857,-5.9285,2.7765,200,186.5,147.5,0,0.14886,18.379,394.45,171.31,159.99,-2.3129,-0.84815,0.0084329,-0.16769,160.06,173.21,-8.7342,2.6207,-12.028,200,143.43,174.5,0,-1,1
